epoch,epoch_time,forward_time,backward_time,comm_time,update_time,loss,train_acc,val_f1,test_f1,peak_memory_mb,config
1,7.185142709000502,7.119934374990407,0.0,0.0518437490100041,7.333297980949283e-05,3.8982844804907684,0.04244904875807366,0.013291400515740244,0.012919605387439323,9592.0078125,spark_4_run3
2,6.8607164160348475,6.831866832973901,0.0,0.014652416983153671,0.00036399997770786285,3.868037446093931,0.04701136015537929,0.014651664855261225,0.01449718980290339,9592.0078125,spark_4_run3
3,7.25017591699725,7.202503958018497,0.0,0.016190958966035396,0.002990041975863278,3.838439047944609,0.051847410236523256,0.01616773456453289,0.01606553911034159,9592.0078125,spark_4_run3
