epoch,epoch_time,forward_time,backward_time,comm_time,update_time,loss,train_acc,val_f1,test_f1,peak_memory_mb,config
1,6.723102500021923,6.642148833023384,0.0,0.06732237502001226,7.779203588142991e-05,3.735306182665372,0.035260149513462076,0.009337016968927482,0.010614889176202997,9592.0078125,spark_8_run2
2,4.019022041000426,3.979440584022086,0.0,0.0234569160384126,0.0015275419573299587,3.710376084027088,0.035612099249825654,0.009514133318486743,0.010699293093822625,9592.0078125,spark_8_run2
3,3.2722322089830413,3.229592791001778,0.0,0.02690004202304408,0.00026412500301375985,3.686270563332438,0.036094400740397964,0.0097306082699013,0.01079405923776983,9592.0078125,spark_8_run2
