epoch,epoch_time,forward_time,backward_time,comm_time,update_time,loss,train_acc,val_f1,test_f1,peak_memory_mb,config
1,7.754302000044845,7.698240666009951,0.0,0.04009050002787262,0.0004586249706335366,4.065777545076117,0.018503431509929544,0.018488879096694735,0.019713964785695474,9592.0078125,spark_8_run1
2,5.853475958050694,5.800270542036742,0.0,0.03262279200134799,0.00041879102354869246,4.039133912231837,0.018653336027269585,0.018392492961660175,0.019751785897417298,9592.0078125,spark_8_run1
3,4.318361666984856,4.269502583018038,0.0,0.03400916600367054,0.00023683300241827965,4.013071016408955,0.01886189883400356,0.01840227538848605,0.01976439390895195,9592.0078125,spark_8_run1
