epoch,epoch_time,forward_time,backward_time,comm_time,update_time,loss,train_acc,val_f1,test_f1,peak_memory_mb,config
1,45.376647375000175,21.497284332988784,23.860713416012004,0.0,0.00010962499072775245,3.699662034693424,0.04186246586413437,0.007568270569109701,0.0077896576011846535,8858.81640625,sequential_run2
2,42.721912499982864,21.2675207919674,21.436702666978817,0.0,8.620804874226451e-05,3.6769371742421115,0.041947194504370046,0.007571156324471676,0.007885142043761572,8858.81640625,sequential_run2
3,41.745904625044204,20.182399459008593,21.54586895898683,0.0,8.029094897210598e-05,3.65487128773851,0.04205147590773703,0.007587993900835061,0.007926320553399507,8858.81640625,sequential_run2
