epoch,epoch_time,forward_time,backward_time,comm_time,update_time,loss,train_acc,val_f1,test_f1,peak_memory_mb,config
1,5.485399916011374,5.442983332963195,0.0,0.027753123955335468,0.00017745798686519265,3.9693905533651304,0.03439331034797401,0.01369768208798651,0.011895813648448089,9592.0078125,spark_16_run3
2,2.34075487498194,2.294073832978029,0.0,0.030667665996588767,0.00011045800056308508,3.935450868803786,0.03637465701194674,0.014266611416193415,0.012633935672105088,9592.0078125,spark_16_run3
3,2.80331595800817,2.7698754579760134,0.0,0.02014645899180323,0.00014041695976629853,3.902465002315063,0.03877312928938741,0.015160950803565748,0.013437172498950843,9592.0078125,spark_16_run3
