epoch,epoch_time,forward_time,backward_time,comm_time,update_time,loss,train_acc,val_f1,test_f1,peak_memory_mb,config
1,7.523839792003855,7.408831917040516,0.0,0.10401966801146045,6.954197306185961e-05,3.717746031230753,0.03801057152726633,0.00874199077262991,0.010007467249972132,9592.0078125,spark_4_run2
2,4.800709457951598,4.767062083992641,0.0,0.015387250925414264,0.00014837499475106597,3.6939723480070867,0.03830386297423598,0.008815557826973183,0.010082629022640994,9592.0078125,spark_4_run2
3,4.006205334037077,3.9242775840102695,0.0,0.07043587503721938,6.266596028581262e-05,3.670927559070363,0.03866233029830999,0.00891605789258893,0.010138844191049469,9592.0078125,spark_4_run2
